show_id,type,title,director,,country,date_added,Release year,rating,duration,genre,RatingCategory
s3365,Movie,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Not Available,,United States,01-10-2029,2019,TV-14,14 min,"Documentaries, International Movies",Teens
s3366,Movie,A 3 Minute Hug,Everardo González,,"Mexico, United States",01-10-2028,2019,TV-PG,28 min,"Documentaries, International Movies",Teens
s3367,Movie,Little Miss Sumo,Matt Kay,,United Kingdom,01-10-2028,2019,TV-G,20 min,"Documentaries, International Movies, Sports Movies",Adults
s3368,TV Show,"Wait, My Youth",Not Available,,China,01-10-2027,2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",Teens
s3369,TV Show,A Little Thing Called First Love,Not Available,,China,01-10-2026,2019,TV-G,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",Adults
s3370,TV Show,BoJack Horseman,Not Available,,United States,01-10-2025,2019,TV-MA,6 Seasons,TV Comedies,Adults
s3371,TV Show,Brotherhood,Not Available,,Brazil,01-10-2025,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Adults
s3372,Movie,Consequences,Ozan Açıktan,,Turkey,01-10-2025,2019,TV-MA,106 min,"Dramas, International Movies, Thrillers",Adults
s3373,Movie,Dolemite Is My Name,Craig Brewer,,United States,01-10-2025,2019,R,118 min,"Comedies, Dramas",Adults
s3374,TV Show,Drug Squad: Costa del Sol,Not Available,,Spain,01-10-2025,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s3375,Movie,It Takes a Lunatic,Billy Lyons,,"United States, United Kingdom, Germany",01-10-2025,2019,TV-MA,127 min,Documentaries,Adults
s3376,TV Show,Monzón: A Knockout Blow,Not Available,,Argentina,01-10-2025,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s3377,Movie,My Next Guest with David Letterman and Shah Rukh Khan,Michael Steed,,Not Available,01-10-2025,2019,TV-PG,61 min,International Movies,Teens
s3378,TV Show,Nailed It! France,Not Available,,France,01-10-2025,2019,TV-14,1 Season,"International TV Shows, Reality TV",Teens
s3379,TV Show,Nailed It! Spain,Not Available,,Spain,01-10-2025,2019,TV-PG,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",Teens
s3380,Movie,Rattlesnake,Zak Hilditch,,United States,01-10-2025,2019,TV-MA,86 min,"Horror Movies, Independent Movies, Thrillers",Adults
s3381,Movie,The Awakening of Motti Wolkenbruch,Michael Steiner,,Switzerland,01-10-2025,2019,TV-MA,94 min,"Comedies, Dramas, International Movies",Adults
s3382,TV Show,The Untamed,Not Available,,China,01-10-2025,2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Mysteries",Teens
s3383,TV Show,Daybreak,Not Available,,United States,01-10-2024,2019,TV-MA,1 Season,"TV Action & Adventure, TV Comedies, TV Horror",Adults
s3384,Movie,Echo in the Canyon,Andrew Slater,,United States,01-10-2024,2019,PG-13,82 min,"Documentaries, Music & Musicals",Teens
s3385,Movie,Revenge of the Pontianak,"Glen Goei, Gavin Yap",,"Singapore, Malaysia",01-10-2024,2019,TV-14,92 min,"Horror Movies, International Movies",Teens
s3386,TV Show,"Breakfast, Lunch & Dinner",Not Available,,United States,01-10-2023,2019,TV-MA,1 Season,Docuseries,Adults
s3387,Movie,Dancing with the Birds,Huw Cordey,,United States,01-10-2023,2019,TV-PG,52 min,Documentaries,Teens
s3388,Movie,Master Z: The Ip Man Legacy,Yuen Woo-ping,,"Hong Kong, China",01-10-2023,2019,TV-14,108 min,"Action & Adventure, International Movies",Teens
s3389,Movie,Jenny Slate: Stage Fright,Gillian Robespierre,,United States,01-10-2022,2019,TV-MA,67 min,"Documentaries, Stand-Up Comedy",Adults
s3390,Movie,Free Fire,Ben Wheatley,,United Kingdom,01-10-2021,2019,R,91 min,"Action & Adventure, Comedies, Independent Movies",Adults
s3391,Movie,Little Singham: Kaal Ki Tabaahi,Prakash Satam,,Not Available,01-10-2019,2019,TV-Y7,66 min,"Children & Family Movies, Comedies",Kids
s3392,Movie,The Command,Thomas Vinterberg,,"France, Belgium, Luxembourg, Romania, Canada, United States",01-10-2019,2019,PG-13,118 min,"Dramas, International Movies, Thrillers",Teens
s3393,Movie,10 Days in Sun City,Adze Ugah,,"South Africa, Nigeria",01-10-2018,2019,TV-14,87 min,"Comedies, International Movies, Romantic Movies",Teens
s3394,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",Not Available,,Not Available,01-10-2018,2019,TV-Y,1 Season,Kids' TV,Kids
s3395,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),Not Available,,Not Available,01-10-2018,2019,TV-Y,47 min,Children & Family Movies,Kids
s3396,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),Not Available,,Not Available,01-10-2018,2019,TV-Y,56 min,Children & Family Movies,Kids
s3397,Movie,ChuChuTV Surprise Eggs Learning Videos (English),Not Available,,Not Available,01-10-2018,2019,TV-Y,61 min,Children & Family Movies,Kids
s3398,Movie,ChuChuTV Surprise Eggs Learning Videos (Hindi),Not Available,,Not Available,01-10-2018,2019,TV-Y,34 min,Children & Family Movies,Kids
s3399,Movie,Eli,Ciarán Foy,,United States,01-10-2018,2019,TV-MA,98 min,Horror Movies,Adults
s3400,Movie,In My Country,Frank Rajah Arase,,Not Available,01-10-2018,2019,TV-MA,99 min,"Dramas, International Movies",Adults
s3401,TV Show,Interior Design Masters,Not Available,,United Kingdom,01-10-2018,2019,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV",Teens
s3402,TV Show,Little Baby Bum: Nursery Rhyme Friends,Not Available,,United Kingdom,01-10-2018,2019,TV-Y,2 Seasons,"British TV Shows, Kids' TV",Kids
s3403,Movie,"Love, Surreal and Odd",Yılmaz Erdoğan,,Turkey,01-10-2018,2019,TV-14,95 min,"Comedies, International Movies, Romantic Movies",Teens
s3404,TV Show,Mighty Little Bheem: Diwali,Not Available,,India,01-10-2018,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",Kids
s3405,TV Show,MONKART,Not Available,,Not Available,01-10-2018,2019,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",Kids
s3406,Movie,Seventeen,Daniel Sánchez Arévalo,,Spain,01-10-2018,2019,TV-MA,100 min,"Comedies, Dramas, International Movies",Adults
s3407,TV Show,Spirit Riding Free: Pony Tales,Not Available,,United States,01-10-2018,2019,TV-Y7,2 Seasons,Kids' TV,Kids
s3408,Movie,Tatu,Don Omope,,Nigeria,01-10-2018,2019,TV-MA,101 min,"Action & Adventure, Dramas, International Movies",Adults
s3409,Movie,Tell Me Who I Am,Ed Perkins,,United Kingdom,01-10-2018,2019,TV-MA,86 min,Documentaries,Adults
s3410,Movie,The Laundromat,Steven Soderbergh,,United States,01-10-2018,2019,R,96 min,"Comedies, Dramas",Adults
s3411,TV Show,Toon,Not Available,,Netherlands,01-10-2018,2019,TV-MA,2 Seasons,"International TV Shows, TV Comedies",Adults
s3412,Movie,Up North,Tope Oshin,,Nigeria,01-10-2018,2019,TV-14,99 min,"Dramas, International Movies",Teens
s3413,Movie,Upstarts,Udai Singh Pawar,,India,01-10-2018,2019,TV-14,112 min,"Comedies, Dramas, International Movies",Teens
s3414,Movie,Verses of Love 2,Guntur Soeharjanto,,Indonesia,01-10-2018,2019,TV-14,127 min,"Dramas, Faith & Spirituality, International Movies",Teens
s3415,TV Show,Chosen,Not Available,,China,01-10-2017,2019,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",Teens
s3416,TV Show,THE UNLISTED,Not Available,,Australia,01-10-2017,2019,TV-PG,1 Season,"Kids' TV, TV Thrillers",Teens
s3417,TV Show,Another Miss Oh,Not Available,,South Korea,01-10-2016,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Adults
s3418,Movie,Ghosts of Sugar Land,Bassam Tariq,,United States,01-10-2016,2019,TV-MA,22 min,Documentaries,Adults
s3419,Movie,League of Legends Origins,Leslie Iwerks,,United States,01-10-2016,2019,TV-MA,78 min,Documentaries,Adults
s3420,Movie,Park Na-rae: Glamour Warning,Kim Joo-hyung,,South Korea,01-10-2016,2019,TV-MA,63 min,Stand-Up Comedy,Adults
s3421,TV Show,Second 20s,Not Available,,South Korea,01-10-2016,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Teens
s3422,Movie,Sinister 2,Ciarán Foy,,"United States, United Kingdom",01-10-2016,2019,R,97 min,Horror Movies,Adults
s3423,Movie,The Game Changers,Louie Psihoyos,,United States,01-10-2016,2019,TV-MA,86 min,"Documentaries, Sports Movies",Adults
s3424,TV Show,Black Money Love,Ahmet Katıksız,,Turkey,01-10-2015,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Adults
s3425,Movie,"Martin Matte: La vie, la mort...eh la la..!",Jean-François Blais,,Canada,01-10-2014,2019,TV-14,62 min,Stand-Up Comedy,Teens
s3426,Movie,Street Flow,"Leïla Sy, Kery James",,France,01-10-2013,2019,TV-MA,96 min,"Dramas, International Movies",Adults
s3427,TV Show,The Lies Within,Not Available,,South Korea,01-10-2013,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",Teens
s3428,Movie,Bygones Be Bygones,Hakan Algül,,Turkey,01-10-2011,2019,TV-MA,104 min,"Comedies, International Movies, Romantic Movies",Adults
s3429,Movie,El Camino: A Breaking Bad Movie,Vince Gilligan,,United States,01-10-2011,2019,TV-MA,123 min,"Dramas, Thrillers",Adults
s3430,Movie,Fractured,Brad Anderson,,United States,01-10-2011,2019,TV-MA,100 min,Thrillers,Adults
s3431,TV Show,Insatiable,Not Available,,United States,01-10-2011,2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",Adults
s3432,Movie,The Bling Lagosians,Bolanle Austen-Peters,,Nigeria,01-10-2011,2019,TV-14,99 min,"Dramas, International Movies",Teens
s3433,Movie,The Forest of Love,Sion Sono,,Japan,01-10-2011,2019,TV-MA,151 min,"Dramas, International Movies, Thrillers",Adults
s3434,TV Show,The Hook Up Plan,Not Available,,France,01-10-2011,2019,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",Adults
s3435,Movie,The Influence,Dennis Rovira van Boekholt,,"Spain, France",01-10-2011,2019,TV-MA,102 min,"Horror Movies, International Movies",Adults
s3436,TV Show,Beyblade Burst Turbo,Not Available,,Not Available,01-10-2010,2019,TV-Y7,1 Season,"Anime Series, Kids' TV",Kids
s3437,Movie,GEN HOSHINO STADIUM TOUR “POP VIRUS”,Naoto Amazutsumi,,Not Available,01-10-2010,2019,TV-14,154 min,"International Movies, Music & Musicals",Teens
s3438,TV Show,Ultramarine Magmell,Not Available,,Japan,01-10-2010,2019,TV-14,1 Season,"Anime Series, International TV Shows",Teens
s3439,Movie,After,Jenny Gage,,United States,01-10-2009,2019,PG-13,106 min,"Dramas, Romantic Movies",Teens
s3440,Movie,Home Is Where the Killer Is,Kaila York,,United States,01-10-2009,2019,TV-14,87 min,"Dramas, Thrillers",Teens
s3441,TV Show,Rhythm + Flow,Not Available,,United States,01-10-2009,2019,TV-MA,1 Season,Reality TV,Adults
s3442,Movie,Deon Cole: Cole Hearted,Ryan Polito,,United States,01-10-2008,2019,TV-MA,70 min,Stand-Up Comedy,Adults
s3443,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,Not Available,,United States,01-10-2008,2019,TV-Y7,46 min,"Children & Family Movies, Comedies",Kids
s3444,Movie,Love for Sale,Andibachtiar Yusuf,,Indonesia,01-10-2006,2019,TV-14,101 min,"Dramas, International Movies, Romantic Movies",Teens
s3445,TV Show,Legend Quest: Masters of Myth,Not Available,,Mexico,01-10-2005,2019,TV-Y7,1 Season,"Kids' TV, Spanish-Language TV Shows",Kids
s3446,TV Show,My Country: The New Age,Not Available,,South Korea,01-10-2005,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",Teens
s3447,Movie,Noblemen,Vandana Kataria,,India,01-10-2005,2019,TV-MA,109 min,"Dramas, Independent Movies, International Movies",Adults
s3448,Movie,A Plastic Ocean,Not Available,,"United Kingdom, Hong Kong",01-10-2004,2019,TV-14,100 min,Documentaries,Teens
s3449,Movie,Brother in Love,Onur Bilgetay,,Turkey,01-10-2004,2019,TV-MA,110 min,"Comedies, International Movies, Romantic Movies",Adults
s3450,TV Show,Creeped Out,Not Available,,"United Kingdom, Canada",01-10-2004,2019,TV-PG,2 Seasons,"British TV Shows, Kids' TV, TV Thrillers",Teens
s3451,Movie,In the Tall Grass,Vincenzo Natali,,"Canada, United States",01-10-2004,2019,TV-MA,102 min,"Horror Movies, Thrillers",Adults
s3452,Movie,Kids on the Block,Tugçe Soysop,,Turkey,01-10-2004,2019,TV-PG,102 min,"Children & Family Movies, Comedies",Teens
s3453,TV Show,Peaky Blinders,Not Available,,United Kingdom,01-10-2004,2019,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",Adults
s3454,TV Show,Raising Dion,Not Available,,United States,01-10-2004,2019,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Dramas",Teens
s3455,TV Show,Rotten,Not Available,,United States,01-10-2004,2019,TV-MA,2 Seasons,"Docuseries, Science & Nature TV",Adults
s3456,TV Show,Super Monsters,Not Available,,Not Available,01-10-2004,2019,TV-Y,3 Seasons,Kids' TV,Kids
s3457,Movie,Super Monsters: Vida's First Halloween,"Jacob Joice, Steve Ball",,United States,01-10-2004,2019,TV-Y,24 min,Children & Family Movies,Kids
s3458,TV Show,Seis Manos,Not Available,,United States,01-10-2003,2019,TV-MA,1 Season,"Anime Series, Crime TV Shows",Adults
s3459,TV Show,Living Undocumented,Not Available,,United States,01-10-2002,2019,TV-MA,1 Season,Docuseries,Adults
s3460,Movie,Ready to Mingle,Luis Javier Henaine,,Mexico,01-10-2002,2019,TV-MA,98 min,"Comedies, International Movies, Romantic Movies",Adults
s3461,Movie,Salam - The First ****** Nobel Laureate,Anand Kamalakar,,United States,01-10-2002,2019,TV-PG,76 min,Documentaries,Teens
s3462,TV Show,Cheese in the Trap,Lee Yoon-jung,,South Korea,01-10-2001,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Teens
s3463,TV Show,Chicago Typewriter,Not Available,,South Korea,01-10-2001,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Teens
s3464,TV Show,College Romance,Not Available,,India,01-10-2001,2019,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Adults
s3465,TV Show,Engineering Girls,Not Available,,India,01-10-2001,2019,TV-MA,1 Season,"International TV Shows, TV Comedies",Adults
s3466,Movie,First Kiss,Roy Poortmans,,Netherlands,01-10-2001,2019,TV-14,90 min,"Dramas, International Movies, Romantic Movies",Teens
s3467,TV Show,Girls Hostel,Not Available,,India,01-10-2001,2019,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",Adults
s3468,TV Show,Inmates,Not Available,,India,01-10-2001,2019,TV-MA,1 Season,"International TV Shows, TV Comedies",Adults
s3469,Movie,Limitless,Vrinda Samartha,,India,01-10-2001,2019,TV-PG,59 min,"Documentaries, International Movies, Sports Movies",Teens
s3470,Movie,Little Baby Bum: Go Buster,Not Available,,Not Available,01-10-2001,2019,TV-Y,58 min,Children & Family Movies,Kids
s3471,TV Show,Miniforce X,Not Available,,South Korea,01-10-2001,2019,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",Kids
s3472,Movie,Nikki Glaser: Bangin’,Nicholaus Goossen,,United States,01-10-2001,2019,TV-MA,64 min,Stand-Up Comedy,Adults
s3473,Movie,Rugrats in Paris: The Movie,"Stig Bergqvist, Paul Demeyer",,"Germany, United States",01-10-2001,2019,G,79 min,"Children & Family Movies, Comedies",Kids
s3474,TV Show,The K2,Not Available,,South Korea,01-10-2001,2019,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Teens
s3475,TV Show,The Liar and His Lover,Not Available,,South Korea,01-10-2001,2019,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Teens
s3476,Movie,The Rugrats Movie,"Igor Kovalyov, Norton Virgien",,United States,01-10-2001,2019,G,81 min,"Children & Family Movies, Comedies",Kids
s3477,Movie,The Squid and the Whale,Noah Baumbach,,United States,01-10-2001,2019,R,81 min,"Comedies, Dramas, Independent Movies",Adults
s3478,TV Show,Gotham,Danny Cannon,,United States,01-09-1930,2019,TV-MA,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",Adults
s3479,Movie,Mo Gilligan: Momentum,Chris Howe,,United Kingdom,01-09-1930,2019,TV-MA,64 min,Stand-Up Comedy,Adults
s3480,Movie,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,Mana Yasuda,,Not Available,01-09-2028,2019,TV-PG,45 min,"Documentaries, International Movies",Teens
s3481,Movie,TUNA GIRL,Mana Yasuda,,Japan,01-09-2028,2019,TV-PG,90 min,"Dramas, International Movies",Teens
s3482,TV Show,Bard of Blood,Not Available,,India,01-09-2027,2019,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",Adults
s3483,Movie,Deliha 2,Gupse Özay,,Turkey,01-09-2027,2019,TV-PG,102 min,"Comedies, International Movies",Teens
s3484,TV Show,El Marginal,Not Available,,Argentina,01-09-2027,2019,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s3485,Movie,In the Shadow of the Moon,Jim Mickle,,"United States, Canada",01-09-2027,2019,TV-MA,116 min,"Dramas, Sci-Fi & Fantasy, Thrillers",Adults
s3486,Movie,Sturgill Simpson Presents Sound & Fury,"Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi",,United States,01-09-2027,2019,TV-MA,42 min,"Anime Features, Music & Musicals, Sci-Fi & Fantasy",Adults
s3487,Movie,Malaal,Mangesh Hadawale,,India,01-09-2026,2019,TV-14,133 min,"Dramas, International Movies, Romantic Movies",Teens
s3488,Movie,The Grandmaster,Wong Kar Wai,,"Hong Kong, China",01-09-2026,2019,PG-13,108 min,"Action & Adventure, Dramas, International Movies",Teens
s3489,TV Show,The Inmate,Not Available,,Mexico,01-09-2026,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s3490,TV Show,Abstract: The Art of Design,Not Available,,United States,01-09-2025,2019,TV-14,2 Seasons,Docuseries,Teens
s3491,Movie,Birders,Otilia Portillo Padua,,"United States, Mexico",01-09-2025,2019,TV-G,38 min,"Documentaries, International Movies",Adults
s3492,TV Show,Glitch,Not Available,,Australia,01-09-2025,2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Horror",Adults
s3493,Movie,Oh! Baby (Malayalam),B. V. Nandini Reddy,,Not Available,01-09-2025,2019,TV-14,146 min,"Comedies, International Movies, Music & Musicals",Teens
s3494,Movie,Oh! Baby (Tamil),B. V. Nandini Reddy,,Not Available,01-09-2025,2019,TV-14,146 min,"Comedies, International Movies, Music & Musicals",Teens
s3495,Movie,Inside Man: Most Wanted,Michael J. Bassett,,United States,01-09-2024,2019,R,106 min,Action & Adventure,Adults
s3496,Movie,Jeff Dunham: Beside Himself,Troy Miller,,United States,01-09-2024,2019,TV-MA,58 min,Stand-Up Comedy,Adults
s3497,Movie,Manmadhudu 2,Rahul Ravindran,,India,01-09-2023,2019,TV-MA,152 min,"Comedies, Dramas, International Movies",Adults
s3498,Movie,Under the Eiffel Tower,Archie Borders,,United States,01-09-2023,2019,TV-MA,87 min,"Comedies, Independent Movies, International Movies",Adults
s3499,Movie,Do Paise Ki Dhoop Chaar Aane Ki Baarish,Deepti Naval,,India,01-09-2022,2019,TV-MA,121 min,"Dramas, Independent Movies, International Movies",Adults
s3500,TV Show,Vagabond,Not Available,,South Korea,01-09-2021,2019,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Action & Adventure",Adults
s3501,Movie,Between Two Ferns: The Movie,Scott Aukerman,,United States,01-09-2020,2019,TV-MA,83 min,Comedies,Adults
